model,topic,class_0_weight,class_1_weight,class_2_weight,word
MT,gun_control,-6.9667349111045805e-06,5.883346908679394e-07,6.389564014286054e-06,that
ST,gun_control,-0.008911342922273028,-0.009410197793034774,0.0032169213667048715,fact
MT,gun_control,-0.15226146690391176,0.08348978243444101,0.06877167964246551,fact
ST,gun_control,0.006193283071560597,0.006017651461250069,0.002893692221609112,that
MT,gun_control,-0.12273580037077353,0.06808252979629775,0.05465326725545196,that
ST,gun_control,-0.0024367556648137753,0.002589939968385984,-0.00015318536188795555,i
MT,gun_control,-0.0003230459437180465,0.0003268141628623714,-3.76896386530845e-06,i
ST,gun_control,-0.16449098624479117,-0.12512539083879634,0.13645816767719254,because
MT,gun_control,-0.11063977304663722,-0.1447197917074729,0.1550961110163739,because
ST,gun_control,0.05518691972834219,0.028032808115522622,0.0699384596270784,that
MT,gun_control,-0.010376315517981223,0.018042883412135474,0.09259688815755214,that
ST,gun_control,-0.07984975748608848,-0.017259118200966532,0.0971088770966663,since
MT,gun_control,-0.018121535690569086,-0.0032416963837340546,0.01764095874718051,since
ST,gun_control,-0.059720279139362606,-0.003617900511357997,0.06333818383305957,that
MT,gun_control,-0.014399256308380664,0.0006725752150474463,0.017448955599794026,that
ST,gun_control,0.020830874049844378,-0.011423379951636642,-0.009407484940556812,that
MT,gun_control,0.013251025847763807,-0.0035587517461995403,-0.009692277396031552,that
ST,gun_control,-3.4774920334168346e-06,6.888592202818521e-06,-3.4094044753116193e-06,i
MT,gun_control,3.594796078237476e-06,9.254198066684154e-07,-4.517248723978442e-06,i
ST,gun_control,0.024660629362696102,-0.01695599615800079,-0.0077046309103422665,for
MT,gun_control,-0.017002665513694136,-0.052161848080797435,0.06916451070502412,for
ST,gun_control,7.735874309413973e-05,-7.97548694285189e-05,2.3928216442838453e-06,must
MT,gun_control,-0.0011970658555426122,2.6450987933542216e-06,0.0011944174069307562,must
ST,gun_control,0.04670795483542878,0.013960159438807806,-0.060668124110324635,that
MT,gun_control,0.01718708130956305,0.02578063498135292,-0.01114646848533102,that
ST,gun_control,-0.031026402366765723,-0.0016136504691364759,0.032640053161392714,believe
MT,gun_control,-0.014634171914051568,-0.016915805936466355,-0.0002712753282949244,believe
ST,gun_control,0.03272082206077283,0.009828617382099862,-0.042549432786262505,for
MT,gun_control,-0.021980415788108495,0.00826366349112427,0.013716765037534844,for
ST,gun_control,6.085766789259622e-06,-4.799629420923898e-06,-1.3021417337788797e-06,i
MT,gun_control,-2.7973434557481326e-06,2.9573426145606793e-06,-1.6483992416077924e-07,i
ST,gun_control,0.00042084335978825313,9.315454212605222e-06,-0.0004129572733858035,that
MT,gun_control,0.000828314149808691,-6.491122563133666e-05,-0.0007634087706547251,that
ST,gun_control,0.00038443047023961255,9.29534430149279e-06,-0.0003937513119634221,think
MT,gun_control,0.0006078472650437554,-4.400715821874126e-05,-0.000563837366423017,think
ST,gun_control,0.0003594371780125512,-7.88841066437408e-06,-0.00035889722188238454,i
MT,gun_control,-0.00047061706305906307,3.4156908798512434e-05,0.0004364579755306949,i
ST,gun_control,-0.0002296539398275626,1.4793023766585058e-06,0.0002203664177434899,would
MT,gun_control,-0.00042323190455833924,-2.625791010700654e-05,0.0003983904851573337,would
ST,gun_control,-0.00014611202368602254,-5.387493960915704e-07,0.00014463446819410744,for
MT,gun_control,0.00035420446439636896,2.484686681505908e-05,-0.000327946350679696,for
ST,gun_control,-0.02957127932880173,-0.03402816444635255,0.0635994348501493,that
MT,gun_control,-0.22616048923614673,0.10832650954622636,0.11783397824657317,that
ST,gun_control,0.017050580769655967,-0.02787337766080563,0.010822786414348707,should
MT,gun_control,-0.028000303539508352,0.04925562712744023,-0.021255331079792616,should
ST,gun_control,-0.08181064838564545,0.1406426185163772,-0.05883197010750618,because
MT,gun_control,-0.006800386803305689,0.0021922017080534496,0.004608187822380508,because
ST,gun_control,-0.0001361862359846416,0.0001342235198970791,1.9591724539801803e-06,that
MT,gun_control,1.90342239223907e-06,-1.057983887973141e-06,-8.582997979629054e-07,that
ST,gun_control,-0.0001300655341665192,0.00013151632955800014,-1.4551452603459326e-06,conclusion
MT,gun_control,4.973219702354398e-07,-1.3375407099459623e-07,-3.5192518162611785e-07,conclusion
ST,gun_control,0.08872394262011746,-0.07113526509853794,-0.01758867937219124,fact
MT,gun_control,-0.035473091814748024,-0.0355759993513951,0.07104909617896513,fact
ST,gun_control,-0.049298318857252124,-0.018494791374167513,0.06779311404219308,think
MT,gun_control,0.05614333736195123,-0.11219043626532117,0.05604709359867523,think
ST,gun_control,-0.032824103739428644,0.012133069468576414,-0.025874444107058005,if
MT,gun_control,-0.17318788539174415,0.25066666283643374,-0.07747878136013245,if
ST,gun_control,0.013741380018777644,0.011398090607354375,0.021426012088758814,should
MT,gun_control,-0.12053240214667951,0.1145878375168615,0.0059445595492374406,should
ST,gun_control,0.08852586658311935,-0.01114858275078946,-0.08670073333616736,that
MT,gun_control,0.04717249879150022,-0.002210303442132288,-0.04561169829469183,that
ST,gun_control,-0.07149534334286353,-0.001825130633795236,0.08264391832951701,for
MT,gun_control,0.03025185540543556,-0.0015607961104345811,-0.028041561967796082,for
ST,gun_control,-0.014308253834473483,0.01952997608356794,-0.005221731527096098,i
MT,gun_control,-5.19501640108333e-05,5.0420100045749336e-05,1.54086959218385e-06,i
ST,gun_control,0.010908894384918743,0.050178465973000824,-0.06108736708372034,because
MT,gun_control,-0.05532015101021807,0.10743241449864449,-0.0847629557553141,because
ST,gun_control,-0.007972357576650537,-0.011997911897478425,0.019970261930154467,would
MT,gun_control,-0.022669461289535824,0.04629014543418079,0.009030015237122265,would
ST,gun_control,0.08536690017225657,-0.012640754862549492,0.08986827980223794,since
MT,gun_control,-0.08370282139466075,-0.03660331296298096,0.07495006063552079,since
ST,gun_control,-0.08085551089936256,-0.009012762673227051,-0.07272614228497055,potential
MT,gun_control,0.034890482557028174,0.0200214571744048,0.03487286542424791,potential
ST,gun_control,0.055361657649407044,0.007468586494757151,-0.0514417156970025,should
MT,gun_control,-0.03351399440070165,0.008752761847023872,-0.022427035134739006,should
ST,gun_control,0.024607524093681,-0.003919938573360818,-0.03207610705044215,that
MT,gun_control,0.0024055724999262245,-0.001358868526894312,0.0017128428140194113,that
ST,gun_control,-0.0640800006692464,0.02411377121760242,0.039966243761562124,for
MT,gun_control,-0.016288930005232388,-0.11515687786742057,0.13144580343874027,for
ST,gun_control,-0.0035904879022996944,0.022497108610340575,-0.01890663148910616,that
MT,gun_control,0.03889622790349049,0.0015343918151308473,-0.04043061037406022,that
ST,gun_control,-0.12484615804653561,0.05856231780744398,0.06628385163835356,result
MT,gun_control,-0.08824903588639806,0.14161449613691163,-0.05336547289937129,result
ST,gun_control,0.007586871652490374,0.009424092964752356,-0.01701096657412411,that
MT,gun_control,0.05999306194607276,-0.08333301446069029,0.023339941400306822,that
ST,gun_control,0.03566906855885898,-0.0694776639254292,0.038034033355193606,may
MT,gun_control,-0.04772826166370949,0.014150035030050469,0.0384840183809632,may
ST,gun_control,-0.014718276153049843,-0.028812374998987235,0.03380859725719952,for
MT,gun_control,-0.019742676506211292,0.013380783007818892,-0.024004092520946256,for
ST,gun_control,-0.009221659982837655,0.009129653376175459,0.005588625241320645,that
MT,gun_control,0.010623305358912247,0.009244246982778377,0.0055926425547509085,that
ST,gun_control,-0.01851272343668278,-0.01867511730671006,0.03718784874769964,that
MT,gun_control,0.004500097389798315,-0.007141402100862636,0.002641304812460119,that
ST,gun_control,0.055817006996804315,0.0016720760321659723,-0.05748906515100045,that
MT,gun_control,-0.04060613548857814,0.000537448678657391,0.040068682831754424,that
ST,gun_control,0.004376405916363925,-0.006519950825863733,0.002143546005924492,that
MT,gun_control,-0.007406322291195874,0.007217198318878122,0.00018912176431087096,that
ST,gun_control,0.0009614094130811187,0.0011562978817466455,-0.002117710908298638,fact
MT,gun_control,-0.006920352550628,0.006872353814475062,4.7996061584672284e-05,fact
ST,gun_control,-0.16619993829377627,0.08137112911026034,0.08482880599220362,should
MT,gun_control,-0.09763196239971626,0.08919230411290752,0.008439617274565075,should
ST,gun_control,-0.003140915370578114,0.004387042576064329,-0.0012461304793922557,for
MT,gun_control,0.07515288379590539,-0.004194123816353945,-0.07095876175491805,for
ST,gun_control,0.0692442079590825,-0.009805260978515905,-0.06626176426294918,that
MT,gun_control,-0.06743896432338817,-0.008279273248492158,0.0757182270353791,that
ST,gun_control,-0.02724900599780076,0.0038526285304958927,0.023396376529951315,would
MT,gun_control,0.05360922933425807,-0.0009922542453352566,-0.05397729688671634,would
ST,gun_control,0.01466653653373729,-0.0029824434080037887,-0.004861277170611371,thus
MT,gun_control,0.03815218963907651,0.0003680714490779723,-0.03715993658329686,thus
ST,gun_control,4.129822274010223e-06,3.71889767690077e-06,-7.83747368868492e-06,for
MT,gun_control,1.0082287044417743e-05,-3.817773637556459e-06,-6.248035793396266e-06,for
ST,gun_control,9.098950828554346e-06,-4.115472035354657e-06,-4.9890441350942135e-06,i
MT,gun_control,-2.3337109122700215e-07,3.36641242378157e-07,-1.1096187143256336e-07,i
ST,gun_control,0.047005401403873985,-0.1158601658228369,0.06885476623214548,may
MT,gun_control,0.01833448617697163,0.010975935796529486,-0.029310424854729154,may
ST,gun_control,-0.04467313638912738,0.08531364370736541,-0.0406405028969678,that
MT,gun_control,0.009738557589533991,-0.007320153647965185,-0.002418398151856143,that
ST,gun_control,-0.10885894832189139,0.11438006681543901,-0.005521118215777466,if
MT,gun_control,-0.33142763265294917,0.2568788487623882,0.07454878389101294,if
ST,gun_control,-0.03992498922255085,0.010166113280301845,0.02975887559591681,for
MT,gun_control,0.0010281022062736261,-0.0007088286940624407,-0.00031927010736265845,for
ST,gun_control,-0.02208361185822635,0.0029495512914892354,0.019134066742409264,for
MT,gun_control,-0.00014915846567615612,2.718757068091005e-05,0.00012196972721858625,for
ST,gun_control,-0.03584991095074034,0.00988517734830808,0.025964728153770784,should
MT,gun_control,-0.010110007351630179,0.0091439763353653,0.00096603553485612,should
ST,gun_control,-0.0017567996772219511,0.00016002397890113964,0.0015967719507813548,for
MT,gun_control,-0.10812521575199563,0.08314900380992261,0.02497620270426101,for
ST,gun_control,0.04132820111944751,0.007458071393284378,-0.04878627355083746,that
MT,gun_control,-0.17003429756939145,-0.047973994859279875,0.18296902849092506,that
ST,gun_control,-0.031427573017502444,-0.007238532975413092,0.03866610668452382,should
MT,gun_control,0.05165764133544193,-0.012934726012848473,-0.003683647242222439,should
ST,gun_control,0.029231354971059616,0.22680768852758357,-0.2240439680691329,that
MT,gun_control,0.0547116601930339,0.0590811068692277,-0.030598334012759097,that
ST,gun_control,-0.0027637262916753226,0.021763693488207232,-0.05099505750249389,could
MT,gun_control,-0.028482776133840686,-0.03275553827368015,-0.021956118783043724,could
ST,gun_control,-0.09173089910701526,-0.1013091535793993,0.01283035619929421,fact
MT,gun_control,-0.10938471425841162,0.09891528668002082,-0.04445748579218438,fact
ST,gun_control,0.08983268240026689,0.07890054417260078,0.011476475394052825,believe
MT,gun_control,0.01871385801397531,0.031876983424568614,-0.02760554046454782,believe
ST,gun_control,0.03841285934279481,-0.03670389509620565,-0.001708961866244295,that
MT,gun_control,-0.004271445891929325,0.025743624945171607,0.01046942232102354,that
ST,gun_control,-0.030260682626996868,0.00788006464609303,0.02238062213493128,that
MT,gun_control,0.08497403225096087,-0.030256283097521163,-0.0547177536472101,that
ST,gun_control,-0.11877200048483909,0.008210165190361883,0.1105618470654894,reason
MT,gun_control,-0.0056819054359322505,-0.13351547116840073,0.13919736230994323,reason
ST,gun_control,-0.047874177280258785,-0.08642772028216647,0.0908403717011188,that
MT,gun_control,-0.09718029160528764,0.16765565452774409,0.10932690167848295,that
ST,gun_control,-0.004412659569669953,0.04052581289012179,0.08435537250520968,given
MT,gun_control,-0.01567884398930477,-0.09711025801205153,-0.07047534986644453,given
ST,gun_control,-0.003718116608481376,-0.036481184351005606,-0.03680768746781564,for
MT,gun_control,-0.012216644101120288,-0.03627778030325595,0.051956620786614435,for
ST,gun_control,-0.006186552747232848,-0.004309982196268938,0.008070584290695687,that
MT,gun_control,0.007310073876147866,-0.007834495622410228,-0.013760319209428457,that
ST,gun_control,-0.0037606067900661008,-0.0016742551754254614,0.00786079763366721,for
MT,gun_control,0.0035614230706916506,0.006450234609969591,0.00427307896190678,for
ST,gun_control,0.012571633647174235,0.13373234248619287,-0.1463039845316622,that
MT,gun_control,-0.00016311959203363399,-2.0493773631752717e-05,0.00018361815834536685,that
ST,gun_control,0.0009118217309945004,-0.005009173253632428,0.004097364289729197,fact
MT,gun_control,-0.002339942797715022,0.0023426706216386132,-2.7355590278956258e-06,fact
ST,gun_control,0.11352229208717632,-0.11815015517148449,0.02693260209545947,since
MT,gun_control,-0.02727202959387398,0.09622918713736564,-0.06895715946460781,since
ST,gun_control,-0.01637893775717714,-0.010553670148776272,0.004627866308807018,because
MT,gun_control,-0.005679835038612992,0.04786033321206992,-0.0421805045856647,because
ST,gun_control,-0.0314924760273408,0.09379425821128175,-0.1002176213406482,that
MT,gun_control,-0.04053896353808952,0.13525318973652592,-0.1267602899659539,that
ST,gun_control,0.020092128245515473,-0.05459160058815734,0.04887769186278613,would
MT,gun_control,0.035235867004520846,0.05159010914605889,-0.060912086777233344,would
ST,gun_control,0.00642336786702292,-0.05013225925362404,0.03449947047593655,may
MT,gun_control,-0.010924235875968047,0.025676209380452356,-0.011051145256860925,may
ST,gun_control,0.0012545691991930955,0.02405493716760213,0.007437537339151375,fact
MT,gun_control,-0.008492898055358238,0.004576927455712749,0.006347310192805936,fact
ST,gun_control,-0.09943149292878642,-0.005584683976783106,0.10501617124309434,must
MT,gun_control,-0.0625889270384816,0.23187168471757022,-0.16928275649317967,must
ST,gun_control,-0.1326161500913957,0.12015950173234564,0.0124566441825453,for
MT,gun_control,0.0007508010229503468,-0.00022811029677496984,-0.0005226961459586289,for
ST,gun_control,0.045829011550722915,-0.10532917179216296,0.05950015504020433,for
MT,gun_control,0.00874649316887002,-0.06786439815521486,0.05911790093087904,for
ST,gun_control,3.328432805283767e-05,-2.2833684128216432e-05,-1.0445177575774417e-05,that
MT,gun_control,0.0033590143208970537,-0.0013290168811250654,-0.002030003128789345,that
ST,gun_control,-1.9934567527107394e-05,1.5896956726766835e-05,4.0124146696167065e-06,i
MT,gun_control,-1.2664234956785808e-06,7.010781257962071e-07,5.429437923823485e-07,i
ST,gun_control,1.5050682627527712e-05,-1.5893069816706637e-05,8.523486380460728e-07,if
MT,gun_control,-2.540883564201291e-05,4.023362564672076e-06,2.1384129544499528e-05,if
ST,gun_control,0.11306975086804981,-0.152927715482953,0.03985796831277483,since
MT,gun_control,0.012512715893793826,-0.010204599135799528,-0.0023081222716443725,since
ST,gun_control,-2.3825979105196764e-06,1.3293301071907401e-06,1.0546885150864994e-06,obvious
MT,gun_control,-4.357801532715992e-05,1.53307810474796e-07,4.3424120700136277e-05,obvious
ST,gun_control,0.09311556158361702,-0.09282391590920389,-0.0011847549901487435,that
MT,gun_control,-0.10836579343414249,-0.135968664796787,0.07467844347170291,that
ST,gun_control,0.030085962483038325,-0.02890121108392319,-0.00029164218649203503,if
MT,gun_control,0.061290224450924316,0.10196859003220916,0.006397212102625731,if
ST,gun_control,-0.038819207307609516,0.1528876326716954,-0.11406841204044589,if
MT,gun_control,-0.1132337914923233,0.01322214373219908,0.11932498896700774,if
ST,gun_control,-0.03432468572068273,0.11575361406747975,-0.08142892737952596,should
MT,gun_control,-0.03438879234173837,-0.006091199960616789,0.021166654697699454,should
ST,gun_control,-0.023225925301149655,-0.013970274698178325,0.037196208653027626,i
MT,gun_control,-0.0041113598502203795,0.003860313141136202,0.00025104406334203156,i
ST,gun_control,6.801373978984188e-06,-6.341181394391392e-06,-1.0048330136564024e-06,i
MT,gun_control,1.222077761794114e-06,1.0940798909021476e-06,-1.8746648882561855e-06,i
ST,gun_control,3.766720159905802e-06,-2.7662457489129285e-06,-4.635438732138401e-07,that
MT,gun_control,4.997783239637098e-07,6.427320801031471e-07,-1.58506186160954e-06,that
ST,gun_control,1.530339543697072e-05,-3.6028074484391675e-06,-1.1720134966863369e-05,that
MT,gun_control,1.1733578903549174e-06,-4.797189830844083e-07,-9.374525065553436e-07,that
ST,gun_control,-6.071439796197047e-06,2.0752438413457806e-06,7.319122763447922e-06,for
MT,gun_control,7.368767681868707e-07,-2.2752706987848165e-07,-2.547208259257356e-07,for
ST,gun_control,-2.2928584550856175e-06,-1.2356220460998275e-06,2.196633427275075e-07,think
MT,gun_control,-1.4933618628353493e-07,2.6526526969048613e-08,1.0039934552668448e-07,think
ST,gun_control,-0.044388959148175026,0.09309093327383743,-0.04870197687685581,for
MT,gun_control,-0.04836414310178685,0.025620631025030528,0.022743514833053907,for
ST,gun_control,-0.0412308147765467,0.015357728257538202,0.027756808962596878,because
MT,gun_control,0.0850479835054809,-0.07920343212564401,-0.005844556566395767,because
ST,gun_control,-0.03219545975362872,0.013474009683085843,0.01683772553623934,may
MT,gun_control,-0.04161181619435466,0.0374920789967604,0.004119734158563367,may
ST,gun_control,0.021512135864818746,0.006476208875427665,-0.027988344296392353,that
MT,gun_control,-0.042358615878977456,0.004472367495513755,0.03788625182047686,that
ST,gun_control,-0.00029230119491427273,0.000246215326826893,4.608972822538413e-05,should
MT,gun_control,-0.28472974876544743,0.28666371837368,-0.0019339709083721565,should
ST,gun_control,-0.014449176336318894,-0.0005030534235454803,0.014952218268612816,for
MT,gun_control,-0.024486116639456705,0.00660845399281581,0.017877670152981622,for
ST,gun_control,-8.427658830580425e-05,7.062743121779456e-05,1.3659723597866293e-05,would
MT,gun_control,-0.0001932443575427294,7.426410423697327e-05,0.00011897238088511986,would
ST,gun_control,0.08399890181898098,-0.04722272149205481,-0.036776187356528274,for
MT,gun_control,0.09265094425355698,-0.012538593614324205,-0.08011235143327258,for
ST,gun_control,-0.0987894245646865,-0.13919134717822562,0.1685038691069515,think
MT,gun_control,-0.1545831607760474,0.10081951986550595,0.05932063473455876,think
ST,gun_control,-0.08085992518949722,0.07205349438337444,0.0818369169189923,that
MT,gun_control,-0.10116466698618222,0.09526252370593095,0.02210092073998005,that
ST,gun_control,-0.029312516905909546,-0.0009769995306055925,0.02673593053920932,if
MT,gun_control,-0.020116112795192095,-0.0019848047516634612,0.0003451496373293102,if
ST,gun_control,-0.02227508682030187,0.02269878772540107,0.014552301121096844,believe
MT,gun_control,-0.10095332338207154,0.09276759279704026,0.01038486472986739,believe
ST,gun_control,-0.013676499449790129,0.004842653263954008,-0.0029783481991420436,for
MT,gun_control,0.010237974006353756,-0.019759164640064667,0.009521195262927206,for
ST,gun_control,-0.0018643007736109218,-0.0008757963949566423,-0.00042370026543303655,that
MT,gun_control,-0.007544457130819047,-0.0028404156785247054,0.008185736503064723,that
ST,gun_control,-0.08008598870976852,0.082561580438122,0.01123368963447968,should
MT,gun_control,0.17002145104771385,0.201887331094417,-0.044699077458131446,should
ST,gun_control,-0.05511867761177033,0.047106824459189275,-0.008904625708507292,because
MT,gun_control,-0.15718825718736168,-0.15207583524090695,0.022907374861823208,because
ST,gun_control,-0.04715844490647107,0.043885003649341704,-0.0024755866115856594,would
MT,gun_control,0.02537910112875992,-0.04828648532323594,-0.017945614207075043,would
ST,gun_control,0.040162824004149014,-0.031258200120140064,5.161449124369173e-05,that
MT,gun_control,0.021592711083894045,-0.023538003437422978,0.0019452938662644062,that
ST,gun_control,-0.00867580920672416,0.00971428104014859,-0.001038467404256595,for
MT,gun_control,-0.03036672170606582,0.007949261622760804,0.022417460952744123,for
ST,gun_control,-0.1821868534878469,-0.0864771715743513,0.1728386248360635,think
MT,gun_control,-0.27799602261393513,0.07929619478899468,0.21689389774450038,think
ST,gun_control,-0.1457977056000607,0.043581362479855584,0.10221635455606623,if
MT,gun_control,-0.1847724240888336,0.06110212286740276,0.1412730846813173,if
ST,gun_control,0.05257957781804761,-0.028639604585159333,0.0374923430436677,i
MT,gun_control,0.06636259487890944,-0.05643437728222531,-0.09541116356909703,i
ST,gun_control,-0.008852744356851107,0.009348227454915896,0.033897588237189254,that
MT,gun_control,0.01611497664758422,0.04349933398939135,-0.009928223647138947,that
ST,gun_control,-0.009594122186952264,0.03727331430685769,-0.027679193372367815,may
MT,gun_control,-0.0502450777087341,-0.003827796735050957,0.05407288040678467,may
ST,gun_control,0.1627415210197277,-0.03346156945869315,-0.12927994543420646,that
MT,gun_control,0.1637945061755887,-6.225477470531005e-05,-0.16373225472156422,that
ST,gun_control,-0.13714009511483918,-0.04915014800283643,0.16860063569725317,proves
MT,gun_control,-0.12319653530634578,-0.0328778895544649,0.14586670471456303,proves
ST,gun_control,-0.07537307774927933,-0.03146054061531961,0.12452322998279997,that
MT,gun_control,-0.07964082301371692,-0.02267016009845184,0.07696567901893776,that
ST,gun_control,0.07132215966687923,-0.004725129659195535,-0.06659702145027177,for
MT,gun_control,-0.0312735189477065,0.002675139040341677,0.06415140962060491,for
ST,gun_control,0.018364886046820284,-0.018269228338072145,-9.567193415458573e-05,fact
MT,gun_control,3.648489603406105e-06,-1.000634139268196e-06,-2.637905611239861e-06,fact
ST,gun_control,-0.00577488027962347,0.005809279055150778,-3.4392227184284635e-05,that
MT,gun_control,-1.5475918649999516e-06,1.258386726787077e-07,1.4103644543922689e-06,that
ST,gun_control,-0.032711544001699074,-0.0044440188436862885,0.03715557106105876,for
MT,gun_control,-0.009400529972103413,-1.490152286334662e-05,0.00941543258199493,for
ST,gun_control,-0.12872443242001028,0.08680823863301736,-0.08039700289150206,that
MT,gun_control,0.03491949445718014,0.05454968318654533,-0.03347287926436547,that
ST,gun_control,0.058261166278751136,-0.07054390103180805,0.041916190065020384,however
MT,gun_control,0.028112044111999666,-0.041929323566166014,0.029468730187537647,however
ST,gun_control,0.02906169922368064,0.0538812436712554,0.022813433617611623,for
MT,gun_control,-0.02107679173102647,-0.03801180701426872,0.005074520708684828,for
ST,gun_control,0.026515760326319335,-0.05187511776535308,0.012282729185258336,could
MT,gun_control,0.012460596066645407,-0.033186563521099124,0.003092306371404577,could
ST,gun_control,-0.029784497467685002,-0.013588244358274992,0.04337274468396733,that
MT,gun_control,0.046748429420558034,-0.005196815210204086,-0.04155162367392757,that
ST,gun_control,-0.20158387985504597,-0.02048719484137351,0.22207107795473563,should
MT,gun_control,-0.17361400030726734,0.020402618057612558,0.15321139730744307,should
ST,gun_control,-0.16898657436516565,-0.10383946450381856,0.1943700060059823,because
MT,gun_control,-0.08134338589036674,0.13178891016373956,-0.05652406878056396,because
ST,gun_control,-0.10719334945719748,-0.025383433447267473,0.09234493568059292,could
MT,gun_control,-0.07061150933853413,0.05205957889291719,0.05346072389105366,could
ST,gun_control,0.0780635546115836,0.014848413731402605,0.02577590116963417,for
MT,gun_control,0.004464488138852628,0.01715079289631656,-0.05044552051118124,for
ST,gun_control,0.127183368633722,-0.032669584936763814,-0.09451378766776464,since
MT,gun_control,0.1908378882766489,0.09267554336170673,-0.16974229929154852,since
ST,gun_control,-0.0768035355398476,-0.015840030442157038,0.09074585447882431,think
MT,gun_control,0.12467133099627777,0.06030998658839132,-0.09503684456101992,think
ST,gun_control,-0.05702113492894871,-0.014507983297296774,0.07152911729500823,could
MT,gun_control,-0.0929473220698318,-0.046706838602552814,-0.0779644970730122,could
ST,gun_control,0.013144043077275023,-0.01394231125513411,0.003239229688683468,believe
MT,gun_control,0.03472686284436915,0.029169886619504364,-0.033194260566608465,believe
ST,gun_control,0.012600795440063357,-0.011408576116495065,-0.0017354670536272891,that
MT,gun_control,0.004024373972644569,-0.021095589593085162,0.0002717773589073406,that
ST,gun_control,-0.062243506664359315,0.04164004540001,0.020603468218656315,clearly
MT,gun_control,0.017935055426410395,-0.05522447898987216,0.037289428346174075,clearly
ST,gun_control,-0.03652253895616662,0.08027971407475983,0.06726550476883478,that
MT,gun_control,0.042547825589385385,0.018864357252352033,-0.04093903312345342,that
ST,gun_control,-0.025625234154001822,-0.03074296900643449,-0.054654484480987205,if
MT,gun_control,-0.01530314106727067,-0.001608804555717908,-0.0035612194410175346,if
ST,gun_control,-0.00039458681791435836,8.766701771369433e-06,0.0003912075543371696,i
MT,gun_control,-5.3133075801073806e-05,4.2627735720140846e-05,-1.5960846653916185e-05,i
ST,gun_control,-0.000362284942227913,3.372056034424872e-06,0.0003535328503425313,if
MT,gun_control,4.582387718675154e-05,-4.02231574147025e-05,1.0502893925975027e-05,if
ST,gun_control,0.00018169615309943042,2.572575974722308e-06,-0.0001842664854418953,for
MT,gun_control,-1.804061213572815e-05,3.399019096928364e-05,-5.598774832882153e-06,for
ST,gun_control,0.00153600168194107,-0.00032817329656569286,-0.0012078273541084835,that
MT,gun_control,0.0010012523523854728,-0.00097663192800235,-2.4625387398331122e-05,that
ST,gun_control,0.0008812400058130942,-0.00020963515837680956,-0.0006716035879326209,clear
MT,gun_control,0.0006771189273806329,-0.0006545509147207637,-2.2572162108692125e-05,clear
ST,gun_control,-0.00022128125373211885,-0.0001633586821463886,0.00038464576027615895,because
MT,gun_control,0.00030139412943266936,-0.00028783145751872755,-1.3558846237343052e-05,because
ST,gun_control,-0.052185071667290445,-0.026843341782214647,0.07902841040543925,demonstrates
MT,gun_control,-0.1222271046306006,-0.06070690339328277,0.18293401151593092,demonstrates
ST,gun_control,0.028222630632849417,-0.006242980164695149,-0.021979652939541825,since
MT,gun_control,-0.06137832275310477,-0.01756196361973289,0.07894028822306688,since
ST,gun_control,-5.805275882774125e-07,-6.449990443760626e-08,6.465385595815337e-07,for
MT,gun_control,7.420593627153611e-06,-2.961674241357429e-06,-4.4636319950430395e-06,for
ST,gun_control,0.024535118513496382,-0.02404117392114585,-0.0004939392978572205,i
MT,gun_control,-0.009931609241533107,0.00396037997954552,0.005971244711558903,i
ST,gun_control,0.012317429392162781,-0.012408938589937546,9.151383297128463e-05,that
MT,gun_control,-0.0016261929990925522,0.0024674761867818987,-0.0008412779046087126,that
ST,gun_control,0.03152034699240829,-0.02505305060460208,0.016438802257101048,that
MT,gun_control,0.004373876370936709,-0.008324136509771842,-0.004843230451890519,that
ST,gun_control,0.0006091124493870043,-0.01704792181621335,-0.006467288534343653,could
MT,gun_control,0.0010458788087585806,0.0037973445720077747,0.003950272268423651,could
ST,gun_control,-0.02878678710156524,0.021180686840649658,0.007606095576116736,for
MT,gun_control,0.1416422071254621,-0.06723438163531445,-0.07440781889925013,for
ST,gun_control,-0.009617349423150663,0.007276523850377562,0.002340820693088063,that
MT,gun_control,0.038785994869236895,-0.1471192478290908,0.1083332483380389,that
ST,gun_control,-1.8489724968914096e-05,1.1704296708575124e-05,6.787892250443932e-06,truth
MT,gun_control,2.5655404364281184e-06,5.037553774826662e-07,-3.079572734382454e-06,truth
ST,gun_control,-0.1277080476164073,0.11150881273760686,0.0161992268400409,that
MT,gun_control,-0.07092654012295647,0.07060455080973815,-0.024361168370262438,that
ST,gun_control,-0.04352574564193732,0.05660074438186877,0.013595945639383177,could
MT,gun_control,-0.049588717256834856,0.057866042065909,-0.008277336287025617,could
ST,gun_control,-0.026172313425004645,0.024143843690396256,-0.013074993309741063,would
MT,gun_control,-0.039033864012530374,0.04161252812890425,-0.00257866313262598,would
ST,gun_control,-0.02399754503667267,0.012576362878829477,-0.00014628999496209158,if
MT,gun_control,-0.015613084571936933,0.03997425756385087,0.00032198608910100426,if
ST,gun_control,-0.07859671714204265,9.770759011778079e-06,0.07858694166110465,for
MT,gun_control,-0.07945524441485459,-0.00011068851548339486,0.07956593619769074,for
ST,gun_control,-0.03194129144906933,0.019299321090225516,0.012641972102181355,that
MT,gun_control,0.06338900968384577,-0.05158621144119379,-0.011802791680970474,that
ST,gun_control,-0.0745144606104278,-0.023034285204725127,0.07994950725534801,think
